transaction_id,branch_id,product_id,product_name,category,price,quantity,total_amount,date,time
T001092,B002,P010,Sugar 1kg,Staples,349.41,1,349.41,2024-07-04,10:08:40
T001093,B001,P022,Munchee Biscuits 125g,Snacks,125.43,1,125.43,2025-03-20,21:13:36
T001094,B001,P014,Anchor Cheese 200g,Dairy,904.28,6,5425.68,2024-10-06,13:28:57
T001095,B002,P014,Anchor Cheese 200g,Dairy,934.27,2,1868.54,2024-04-22,12:11:53
T001096,B001,P007,Sunlight Soap Bar,Personal Care,156.8,1,156.8,2024-05-12,20:29:04
T001097,B001,P024,Canned Fish 425g,Canned Goods,590.23,1,590.23,2025-04-07,10:36:26
T001098,B004,P021,Coca-Cola 1.5L,Soft Drinks,344.04,3,1032.12,2025-04-24,09:56:54
T001099,B005,P024,Canned Fish 425g,Canned Goods,584.27,1,584.27,2024-07-15,13:41:37
T001100,B001,P024,Canned Fish 425g,Canned Goods,610.77,2,1221.54,2025-01-02,17:40:18
T001101,B003,P006,Tomatoes 1kg,Vegetables,311.87,1,311.87,2024-12-10,17:42:05
T001102,B001,P024,Canned Fish 425g,Canned Goods,605.98,1,605.98,2024-08-30,14:31:56
T001103,B004,P018,Eggs (Brown) 6 pack,Dairy & Eggs,293.64,3,880.92,2024-05-09,15:35:49
T001104,B005,P017,Red Onions 500g,Vegetables,155.23,3,465.69,2024-01-17,19:01:02
T001105,B004,P001,Keeri Samba Rice 5kg,Grains,1485.51,4,5942.04,2025-05-05,13:18:35
T001106,B002,P012,Nescafe Coffee 200g,Beverages,1449.89,2,2899.78,2024-03-13,16:40:32
T001107,B004,P009,Coconut Oil 1L,Cooking Oil,839.08,8,6712.64,2025-04-12,10:00:59
T001108,B003,P020,Curry Powder 100g,Spices,209.37,4,837.48,2025-01-08,19:44:00
T001109,B005,P017,Red Onions 500g,Vegetables,142.98,1,142.98,2024-06-27,09:01:58
T001110,B005,P007,Sunlight Soap Bar,Personal Care,152.22,1,152.22,2024-01-04,15:47:20
T001111,B003,P008,Head & Shoulders Shampoo 400ml,Personal Care,1210.43,2,2420.86,2025-03-11,11:28:01
T001112,B003,P017,Red Onions 500g,Vegetables,153.83,2,307.66,2024-03-29,20:23:29
T001113,B003,P023,Samaposha 200g,Breakfast Cereals,289.57,1,289.57,2024-05-07,15:52:11
T001114,B002,P013,Prima Pasta 500g,Pasta & Noodles,383.7,4,1534.8,2025-04-10,14:41:53
T001115,B001,P019,Koththu Mix,Ready Meals,503.45,3,1510.35,2024-11-24,21:03:02
T001116,B003,P012,Nescafe Coffee 200g,Beverages,1533.62,1,1533.62,2024-08-09,12:37:07
T001117,B005,P020,Curry Powder 100g,Spices,199.98,1,199.98,2025-03-09,14:56:21
T001118,B004,P012,Nescafe Coffee 200g,Beverages,1560.34,1,1560.34,2024-09-12,11:40:09
T001119,B001,P011,Dilmah Tea Bags 100ct,Beverages,677.79,2,1355.58,2025-04-21,14:55:35
T001120,B001,P002,White Bread Loaf,Bakery,248.92,3,746.76,2024-01-24,09:38:39
T001121,B004,P006,Tomatoes 1kg,Vegetables,303.61,4,1214.44,2024-07-29,15:27:05
T001122,B001,P011,Dilmah Tea Bags 100ct,Beverages,684.09,1,684.09,2024-08-05,12:45:47
T001123,B004,P010,Sugar 1kg,Staples,350.28,3,1050.84,2024-02-06,12:09:37
T001124,B002,P014,Anchor Cheese 200g,Dairy,908.99,1,908.99,2024-06-26,21:21:36
T001125,B002,P013,Prima Pasta 500g,Pasta & Noodles,393.88,3,1181.64,2024-04-18,10:43:13
T001126,B004,P018,Eggs (Brown) 6 pack,Dairy & Eggs,299.24,2,598.48,2024-09-02,12:23:36
T001127,B004,P002,White Bread Loaf,Bakery,258.14,1,258.14,2024-08-10,19:23:44
T001128,B003,P012,Nescafe Coffee 200g,Beverages,1431.41,1,1431.41,2025-01-04,08:03:08
T001129,B004,P002,White Bread Loaf,Bakery,253.15,1,253.15,2024-01-14,09:44:49
T001130,B005,P009,Coconut Oil 1L,Cooking Oil,817.63,4,3270.52,2024-10-15,08:32:50
T001131,B001,P025,Sausages 250g,Processed Meat,747.54,2,1495.08,2024-07-21,14:51:43
T001132,B005,P012,Nescafe Coffee 200g,Beverages,1526.07,2,3052.14,2024-03-16,18:52:24
T001133,B003,P009,Coconut Oil 1L,Cooking Oil,813.12,1,813.12,2024-06-21,20:40:23
T001134,B002,P020,Curry Powder 100g,Spices,200.49,6,1202.94,2025-02-02,11:33:49
T001135,B005,P009,Coconut Oil 1L,Cooking Oil,792.35,1,792.35,2024-07-03,19:55:55
T001136,B004,P020,Curry Powder 100g,Spices,206.36,1,206.36,2025-03-06,08:05:15
T001137,B004,P016,Dhal 500g,Pulses,413.9,2,827.8,2024-08-25,20:22:28
T001138,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1178.71,2,2357.42,2025-02-04,08:46:02
T001139,B004,P017,Red Onions 500g,Vegetables,147.59,2,295.18,2025-02-13,17:12:21
T001140,B001,P023,Samaposha 200g,Breakfast Cereals,269.71,3,809.13,2024-11-18,13:49:34
T001141,B003,P020,Curry Powder 100g,Spices,208.93,1,208.93,2025-03-16,20:51:50
T001142,B001,P024,Canned Fish 425g,Canned Goods,585.76,3,1757.28,2024-07-09,18:49:47
T001143,B001,P010,Sugar 1kg,Staples,334.64,2,669.28,2024-02-28,09:43:28
T001144,B002,P010,Sugar 1kg,Staples,366.93,3,1100.79,2024-02-23,14:50:12
T001145,B002,P011,Dilmah Tea Bags 100ct,Beverages,731.69,1,731.69,2025-02-22,13:42:06
T001146,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,291.93,1,291.93,2024-12-10,13:41:04
T001147,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,305.58,4,1222.32,2024-07-19,09:47:54
T001148,B005,P016,Dhal 500g,Pulses,394.38,8,3155.04,2024-10-17,10:03:14
T001149,B001,P011,Dilmah Tea Bags 100ct,Beverages,718.54,4,2874.16,2024-05-15,09:03:52
T001150,B003,P009,Coconut Oil 1L,Cooking Oil,805.15,1,805.15,2024-01-26,11:02:33
T001151,B001,P014,Anchor Cheese 200g,Dairy,902.25,2,1804.5,2024-04-13,19:15:43
T001152,B003,P002,White Bread Loaf,Bakery,239.81,4,959.24,2025-05-18,14:38:20
T001153,B002,P024,Canned Fish 425g,Canned Goods,625.66,2,1251.32,2024-12-14,09:48:21
T001154,B004,P014,Anchor Cheese 200g,Dairy,859.94,1,859.94,2025-05-22,18:17:47
T001155,B002,P017,Red Onions 500g,Vegetables,145.72,3,437.16,2024-09-30,13:15:36
T001156,B005,P017,Red Onions 500g,Vegetables,143.54,1,143.54,2024-08-03,08:24:30
T001157,B004,P006,Tomatoes 1kg,Vegetables,313.16,1,313.16,2024-11-19,15:17:30
T001158,B003,P008,Head & Shoulders Shampoo 400ml,Personal Care,1183.32,4,4733.28,2024-08-25,18:47:51
T001159,B002,P013,Prima Pasta 500g,Pasta & Noodles,410.66,2,821.32,2025-05-12,17:23:18
T001160,B005,P009,Coconut Oil 1L,Cooking Oil,836.63,6,5019.78,2024-02-13,18:52:54
T001161,B002,P016,Dhal 500g,Pulses,387.29,2,774.58,2024-04-28,08:30:22
T001162,B004,P013,Prima Pasta 500g,Pasta & Noodles,411.47,4,1645.88,2024-03-05,08:11:18
T001163,B004,P017,Red Onions 500g,Vegetables,148.48,2,296.96,2025-05-04,13:14:50
T001164,B005,P009,Coconut Oil 1L,Cooking Oil,771.95,4,3087.8,2024-10-03,16:21:07
T001165,B004,P016,Dhal 500g,Pulses,395.69,1,395.69,2024-10-24,10:46:54
T001166,B002,P014,Anchor Cheese 200g,Dairy,903.01,4,3612.04,2024-10-19,09:43:06
T001167,B005,P016,Dhal 500g,Pulses,384.91,4,1539.64,2024-07-27,11:07:43
T001168,B001,P004,Chicken Meat 1kg,Meat,1151.42,2,2302.84,2025-04-10,11:16:04
T001169,B002,P012,Nescafe Coffee 200g,Beverages,1563.87,5,7819.35,2024-12-23,21:48:31
T001170,B002,P024,Canned Fish 425g,Canned Goods,581.67,6,3490.02,2025-04-23,08:24:54
T001171,B003,P016,Dhal 500g,Pulses,418.83,1,418.83,2024-10-26,08:18:17
T001172,B004,P006,Tomatoes 1kg,Vegetables,299.25,3,897.75,2024-09-06,08:02:29
T001173,B004,P010,Sugar 1kg,Staples,352.17,1,352.17,2024-11-13,09:54:15
T001174,B004,P024,Canned Fish 425g,Canned Goods,599.38,1,599.38,2024-12-23,08:08:07
T001175,B005,P012,Nescafe Coffee 200g,Beverages,1547.6,2,3095.2,2025-05-06,12:02:04
T001176,B005,P008,Head & Shoulders Shampoo 400ml,Personal Care,1160.61,1,1160.61,2024-01-01,13:31:45
T001177,B004,P025,Sausages 250g,Processed Meat,730.1,1,730.1,2024-02-11,14:08:12
T001178,B002,P008,Head & Shoulders Shampoo 400ml,Personal Care,1197.93,1,1197.93,2025-03-31,12:40:04
T001179,B004,P001,Keeri Samba Rice 5kg,Grains,1541.18,1,1541.18,2024-07-23,14:14:06
T001180,B005,P006,Tomatoes 1kg,Vegetables,313.93,3,941.79,2025-02-06,08:34:14
T001181,B005,P005,Local Apples 1kg,Fruits,596.17,4,2384.68,2024-02-14,14:16:39
T001182,B004,P012,Nescafe Coffee 200g,Beverages,1459.86,2,2919.72,2024-12-31,08:14:41
T001183,B004,P012,Nescafe Coffee 200g,Beverages,1459.21,2,2918.42,2024-10-25,10:00:24
T001184,B005,P012,Nescafe Coffee 200g,Beverages,1481.06,3,4443.18,2025-03-06,15:32:59
T001185,B003,P023,Samaposha 200g,Breakfast Cereals,274.26,1,274.26,2024-04-02,18:27:28
T001186,B003,P015,Thalapath Fish 1kg,Seafood,1831.82,1,1831.82,2024-03-05,08:27:01
T001187,B005,P024,Canned Fish 425g,Canned Goods,592.3,2,1184.6,2024-08-08,16:45:38
T001188,B002,P008,Head & Shoulders Shampoo 400ml,Personal Care,1206.38,2,2412.76,2024-01-01,11:34:41
T001189,B001,P022,Munchee Biscuits 125g,Snacks,120.05,2,240.1,2024-11-16,21:37:57
T001190,B004,P022,Munchee Biscuits 125g,Snacks,119.1,1,119.1,2025-01-31,09:54:14
T001191,B002,P019,Koththu Mix,Ready Meals,510.52,4,2042.08,2024-03-23,12:04:39
T001192,B004,P001,Keeri Samba Rice 5kg,Grains,1461.57,1,1461.57,2024-05-29,12:02:44
T001193,B004,P015,Thalapath Fish 1kg,Seafood,1730.84,1,1730.84,2024-08-31,09:16:38
T001194,B005,P022,Munchee Biscuits 125g,Snacks,116.91,3,350.73,2025-03-14,18:08:51
T001195,B004,P019,Koththu Mix,Ready Meals,505.9,5,2529.5,2025-05-26,08:20:26
T001196,B002,P020,Curry Powder 100g,Spices,194.69,7,1362.83,2024-01-28,19:23:38
T001197,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1219.57,1,1219.57,2024-06-05,15:31:42
T001198,B004,P003,Fresh Milk 1L,Dairy,462.6,3,1387.8,2024-05-14,15:59:44
T001199,B002,P004,Chicken Meat 1kg,Meat,1230.59,1,1230.59,2025-04-21,08:05:36
T001200,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,290.85,5,1454.25,2024-01-02,13:49:21
T001201,B003,P020,Curry Powder 100g,Spices,206.85,1,206.85,2025-03-25,14:32:23
T001202,B002,P016,Dhal 500g,Pulses,389.46,2,778.92,2024-06-13,10:08:12
T001203,B001,P009,Coconut Oil 1L,Cooking Oil,819.56,4,3278.24,2024-05-28,21:20:11
T001204,B001,P021,Coca-Cola 1.5L,Soft Drinks,367.0,2,734.0,2024-10-27,20:37:47
T001205,B003,P009,Coconut Oil 1L,Cooking Oil,788.02,1,788.02,2024-05-13,09:59:29
T001206,B004,P009,Coconut Oil 1L,Cooking Oil,769.1,1,769.1,2025-03-14,20:34:33
T001207,B002,P013,Prima Pasta 500g,Pasta & Noodles,402.67,1,402.67,2025-03-03,13:47:24
T001208,B002,P004,Chicken Meat 1kg,Meat,1151.87,1,1151.87,2024-06-03,19:46:37
T001209,B003,P001,Keeri Samba Rice 5kg,Grains,1524.1,2,3048.2,2024-12-12,20:33:19
T001210,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,306.07,2,612.14,2024-06-25,14:49:39
T001211,B004,P004,Chicken Meat 1kg,Meat,1225.7,1,1225.7,2024-09-21,10:29:14
T001212,B002,P006,Tomatoes 1kg,Vegetables,308.88,2,617.76,2024-08-06,20:24:29
T001213,B002,P020,Curry Powder 100g,Spices,209.64,4,838.56,2024-09-18,19:56:38
T001214,B004,P017,Red Onions 500g,Vegetables,157.15,2,314.3,2024-09-07,18:10:49
T001215,B004,P013,Prima Pasta 500g,Pasta & Noodles,419.11,2,838.22,2025-01-31,17:13:08
T001216,B002,P011,Dilmah Tea Bags 100ct,Beverages,665.72,1,665.72,2024-09-09,09:28:42
T001217,B005,P024,Canned Fish 425g,Canned Goods,590.51,1,590.51,2024-12-19,18:35:53
T001218,B002,P005,Local Apples 1kg,Fruits,629.61,4,2518.44,2025-04-18,17:44:51
T001219,B002,P001,Keeri Samba Rice 5kg,Grains,1474.99,3,4424.97,2024-03-19,14:13:58
T001220,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1141.94,3,3425.82,2024-10-31,09:43:44
T001221,B001,P010,Sugar 1kg,Staples,343.35,1,343.35,2024-08-31,09:21:36
T001222,B004,P016,Dhal 500g,Pulses,409.59,9,3686.31,2024-03-27,19:47:49
T001223,B004,P007,Sunlight Soap Bar,Personal Care,151.05,2,302.1,2024-05-06,09:05:24
T001224,B002,P003,Fresh Milk 1L,Dairy,468.4,1,468.4,2024-09-16,12:45:31
T001225,B005,P011,Dilmah Tea Bags 100ct,Beverages,717.36,4,2869.44,2025-03-03,19:18:14
T001226,B003,P012,Nescafe Coffee 200g,Beverages,1510.55,4,6042.2,2025-03-11,11:53:36
T001227,B004,P010,Sugar 1kg,Staples,355.55,5,1777.75,2024-06-03,20:44:06
T001228,B003,P009,Coconut Oil 1L,Cooking Oil,822.07,2,1644.14,2024-05-05,09:05:59
T001229,B001,P003,Fresh Milk 1L,Dairy,452.62,2,905.24,2024-08-19,21:14:43
T001230,B005,P014,Anchor Cheese 200g,Dairy,933.77,2,1867.54,2024-03-25,14:18:15
T001231,B002,P010,Sugar 1kg,Staples,352.74,2,705.48,2024-03-08,17:58:51
T001232,B002,P013,Prima Pasta 500g,Pasta & Noodles,388.98,4,1555.92,2025-05-20,21:41:26
T001233,B003,P025,Sausages 250g,Processed Meat,773.13,3,2319.39,2025-03-25,16:25:17
T001234,B001,P025,Sausages 250g,Processed Meat,759.96,8,6079.68,2024-09-06,15:29:43
T001235,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,312.97,1,312.97,2024-12-20,18:11:47
T001236,B001,P025,Sausages 250g,Processed Meat,772.36,1,772.36,2025-04-19,12:08:17
T001237,B005,P005,Local Apples 1kg,Fruits,594.53,4,2378.12,2024-04-15,18:54:38
T001238,B005,P018,Eggs (Brown) 6 pack,Dairy & Eggs,291.73,1,291.73,2024-06-25,17:34:07
T001239,B002,P020,Curry Powder 100g,Spices,196.85,1,196.85,2024-07-17,16:42:27
T001240,B003,P019,Koththu Mix,Ready Meals,478.98,2,957.96,2024-02-21,21:42:49
T001241,B005,P016,Dhal 500g,Pulses,382.29,1,382.29,2024-07-17,13:27:01
T001242,B004,P006,Tomatoes 1kg,Vegetables,289.85,5,1449.25,2025-02-21,19:01:20
T001243,B005,P007,Sunlight Soap Bar,Personal Care,155.84,1,155.84,2025-01-17,14:23:35
T001244,B001,P014,Anchor Cheese 200g,Dairy,906.88,1,906.88,2024-06-03,17:44:52
T001245,B002,P003,Fresh Milk 1L,Dairy,452.91,1,452.91,2024-11-24,16:42:45
T001246,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1222.02,4,4888.08,2024-08-15,20:46:16
T001247,B004,P017,Red Onions 500g,Vegetables,156.43,1,156.43,2024-03-01,12:09:50
T001248,B005,P011,Dilmah Tea Bags 100ct,Beverages,670.82,2,1341.64,2025-01-22,20:51:52
T001249,B003,P002,White Bread Loaf,Bakery,258.17,2,516.34,2024-03-09,11:36:16
T001250,B001,P003,Fresh Milk 1L,Dairy,434.89,4,1739.56,2024-12-19,20:44:58
T001251,B004,P024,Canned Fish 425g,Canned Goods,622.97,3,1868.91,2024-05-01,14:34:41
T001252,B002,P013,Prima Pasta 500g,Pasta & Noodles,410.73,3,1232.19,2024-10-18,18:54:54
T001253,B001,P017,Red Onions 500g,Vegetables,143.8,2,287.6,2025-05-01,20:18:46
T001254,B004,P021,Coca-Cola 1.5L,Soft Drinks,359.86,7,2519.02,2024-04-05,17:06:36
T001255,B003,P011,Dilmah Tea Bags 100ct,Beverages,692.63,1,692.63,2024-08-28,13:57:09
T001256,B001,P024,Canned Fish 425g,Canned Goods,622.33,2,1244.66,2024-03-28,15:43:50
T001257,B004,P023,Samaposha 200g,Breakfast Cereals,274.57,5,1372.85,2024-03-09,18:17:42
T001258,B005,P014,Anchor Cheese 200g,Dairy,929.26,5,4646.3,2025-04-12,08:44:34
T001259,B001,P002,White Bread Loaf,Bakery,262.08,2,524.16,2025-02-03,09:46:41
T001260,B001,P020,Curry Powder 100g,Spices,204.31,5,1021.55,2024-12-26,09:08:51
T001261,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,309.12,4,1236.48,2024-01-19,09:44:26
T001262,B003,P016,Dhal 500g,Pulses,403.16,6,2418.96,2025-05-28,20:04:39
T001263,B003,P009,Coconut Oil 1L,Cooking Oil,803.4,2,1606.8,2025-03-11,08:51:30
T001264,B004,P012,Nescafe Coffee 200g,Beverages,1538.75,1,1538.75,2024-06-27,19:13:31
T001265,B001,P001,Keeri Samba Rice 5kg,Grains,1535.29,1,1535.29,2024-02-14,19:02:05
T001266,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1174.51,2,2349.02,2024-05-08,10:44:50
T001267,B001,P016,Dhal 500g,Pulses,401.2,2,802.4,2025-01-22,15:29:47
T001268,B001,P004,Chicken Meat 1kg,Meat,1183.63,3,3550.89,2025-01-16,12:02:55
T001269,B005,P011,Dilmah Tea Bags 100ct,Beverages,731.6,2,1463.2,2024-12-22,20:12:01
T001270,B003,P006,Tomatoes 1kg,Vegetables,286.08,1,286.08,2024-06-13,19:34:15
T001271,B004,P014,Anchor Cheese 200g,Dairy,878.8,5,4394.0,2025-03-02,11:13:29
T001272,B005,P025,Sausages 250g,Processed Meat,720.07,2,1440.14,2024-08-18,16:50:47
T001273,B004,P004,Chicken Meat 1kg,Meat,1174.33,1,1174.33,2024-12-08,14:24:35
T001274,B001,P012,Nescafe Coffee 200g,Beverages,1509.02,2,3018.04,2024-07-29,12:43:42
T001275,B005,P020,Curry Powder 100g,Spices,192.41,3,577.23,2025-01-27,17:36:51
T001276,B001,P015,Thalapath Fish 1kg,Seafood,1734.74,1,1734.74,2024-05-12,18:16:35
T001277,B004,P023,Samaposha 200g,Breakfast Cereals,275.67,2,551.34,2025-04-11,19:07:10
T001278,B001,P014,Anchor Cheese 200g,Dairy,872.23,1,872.23,2024-10-01,19:35:10
T001279,B002,P020,Curry Powder 100g,Spices,197.41,4,789.64,2024-01-30,09:27:54
T001280,B004,P023,Samaposha 200g,Breakfast Cereals,290.26,3,870.78,2024-03-04,16:13:55
T001281,B002,P023,Samaposha 200g,Breakfast Cereals,283.67,1,283.67,2024-06-23,18:02:25
T001282,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1196.23,1,1196.23,2024-06-22,15:45:17
T001283,B003,P021,Coca-Cola 1.5L,Soft Drinks,344.8,4,1379.2,2024-03-29,17:59:20
T001284,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,304.37,10,3043.7,2025-04-08,10:08:03
T001285,B002,P019,Koththu Mix,Ready Meals,508.56,2,1017.12,2024-11-29,15:04:43
T001286,B002,P019,Koththu Mix,Ready Meals,515.34,5,2576.7,2024-03-14,13:02:20
T001287,B001,P022,Munchee Biscuits 125g,Snacks,123.14,4,492.56,2024-12-01,13:57:14
T001288,B003,P002,White Bread Loaf,Bakery,261.81,1,261.81,2024-06-06,16:51:34
T001289,B003,P020,Curry Powder 100g,Spices,191.18,3,573.54,2024-12-21,20:30:05
T001290,B004,P021,Coca-Cola 1.5L,Soft Drinks,357.82,4,1431.28,2025-05-26,10:24:46
T001291,B003,P014,Anchor Cheese 200g,Dairy,918.53,3,2755.59,2025-04-26,19:17:12
T001292,B001,P002,White Bread Loaf,Bakery,253.6,2,507.2,2024-10-05,15:46:14
T001293,B005,P014,Anchor Cheese 200g,Dairy,894.13,1,894.13,2024-11-05,16:26:04
T001294,B001,P004,Chicken Meat 1kg,Meat,1166.79,1,1166.79,2024-06-28,13:20:52
T001295,B003,P009,Coconut Oil 1L,Cooking Oil,769.12,2,1538.24,2024-09-19,18:34:16
T001296,B003,P014,Anchor Cheese 200g,Dairy,857.8,2,1715.6,2024-01-15,12:12:24
T001297,B002,P017,Red Onions 500g,Vegetables,152.49,1,152.49,2024-10-25,21:01:56
T001298,B005,P022,Munchee Biscuits 125g,Snacks,114.19,1,114.19,2025-02-05,19:33:30
T001299,B005,P015,Thalapath Fish 1kg,Seafood,1831.97,3,5495.91,2024-11-28,16:58:32
T001300,B003,P017,Red Onions 500g,Vegetables,154.12,5,770.6,2025-02-14,13:11:13
T001301,B002,P015,Thalapath Fish 1kg,Seafood,1808.24,1,1808.24,2024-02-16,08:23:31
T001302,B003,P023,Samaposha 200g,Breakfast Cereals,289.69,3,869.07,2024-06-28,09:51:45
T001303,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1193.3,1,1193.3,2024-05-07,20:08:45
T001304,B004,P023,Samaposha 200g,Breakfast Cereals,292.55,3,877.65,2025-03-24,17:41:26
T001305,B002,P021,Coca-Cola 1.5L,Soft Drinks,355.76,5,1778.8,2025-05-04,19:43:46
T001306,B004,P021,Coca-Cola 1.5L,Soft Drinks,354.33,3,1062.99,2024-01-30,11:51:15
T001307,B001,P020,Curry Powder 100g,Spices,191.11,1,191.11,2024-04-10,14:56:47
T001308,B001,P011,Dilmah Tea Bags 100ct,Beverages,706.79,2,1413.58,2025-02-04,16:00:18
T001309,B003,P024,Canned Fish 425g,Canned Goods,571.26,1,571.26,2024-07-10,20:14:47
T001310,B001,P020,Curry Powder 100g,Spices,191.87,1,191.87,2024-10-25,11:36:19
T001311,B001,P010,Sugar 1kg,Staples,335.32,1,335.32,2024-06-05,12:33:10
T001312,B005,P009,Coconut Oil 1L,Cooking Oil,775.17,3,2325.51,2025-01-05,08:20:50
T001313,B005,P018,Eggs (Brown) 6 pack,Dairy & Eggs,290.59,4,1162.36,2024-11-21,10:41:59
T001314,B004,P020,Curry Powder 100g,Spices,194.04,4,776.16,2024-06-29,08:54:03
T001315,B004,P019,Koththu Mix,Ready Meals,508.0,4,2032.0,2025-05-09,15:55:51
T001316,B005,P021,Coca-Cola 1.5L,Soft Drinks,363.51,1,363.51,2025-02-16,08:21:22
T001317,B005,P020,Curry Powder 100g,Spices,190.08,3,570.24,2024-03-02,11:30:48
T001318,B001,P022,Munchee Biscuits 125g,Snacks,116.29,5,581.45,2024-04-14,11:10:46
T001319,B002,P010,Sugar 1kg,Staples,348.41,1,348.41,2024-02-07,15:19:43
T001320,B001,P013,Prima Pasta 500g,Pasta & Noodles,393.05,2,786.1,2024-09-16,13:36:04
T001321,B003,P009,Coconut Oil 1L,Cooking Oil,826.95,3,2480.85,2024-10-07,09:36:27
T001322,B005,P012,Nescafe Coffee 200g,Beverages,1453.09,4,5812.36,2024-09-28,17:02:08
T001323,B004,P023,Samaposha 200g,Breakfast Cereals,289.94,1,289.94,2024-01-28,12:00:14
T001324,B003,P004,Chicken Meat 1kg,Meat,1255.19,2,2510.38,2024-12-31,20:59:24
T001325,B005,P002,White Bread Loaf,Bakery,244.18,4,976.72,2025-01-17,14:02:04
T001326,B002,P005,Local Apples 1kg,Fruits,594.52,4,2378.08,2024-01-05,12:55:16
T001327,B005,P006,Tomatoes 1kg,Vegetables,285.38,7,1997.66,2024-06-16,18:34:44
T001328,B001,P012,Nescafe Coffee 200g,Beverages,1468.57,2,2937.14,2024-01-22,19:22:14
T001329,B005,P024,Canned Fish 425g,Canned Goods,593.93,9,5345.37,2025-04-10,16:47:27
T001330,B003,P005,Local Apples 1kg,Fruits,598.62,3,1795.86,2024-11-27,18:54:53
T001331,B004,P014,Anchor Cheese 200g,Dairy,908.86,2,1817.72,2025-01-30,08:08:49
T001332,B003,P021,Coca-Cola 1.5L,Soft Drinks,366.74,3,1100.22,2024-06-02,14:42:33
T001333,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1210.61,3,3631.83,2024-04-06,11:51:45
T001334,B002,P009,Coconut Oil 1L,Cooking Oil,835.09,6,5010.54,2024-11-09,21:38:51
T001335,B004,P010,Sugar 1kg,Staples,366.24,1,366.24,2025-05-24,16:36:54
T001336,B003,P003,Fresh Milk 1L,Dairy,439.11,2,878.22,2024-09-20,19:44:12
T001337,B004,P015,Thalapath Fish 1kg,Seafood,1885.43,1,1885.43,2024-09-28,12:36:53
T001338,B004,P025,Sausages 250g,Processed Meat,774.77,1,774.77,2025-05-03,13:06:54
T001339,B001,P001,Keeri Samba Rice 5kg,Grains,1450.21,2,2900.42,2024-10-21,08:22:42
T001340,B002,P024,Canned Fish 425g,Canned Goods,585.94,4,2343.76,2024-10-14,12:53:20
T001341,B005,P005,Local Apples 1kg,Fruits,623.14,2,1246.28,2025-05-28,14:31:50
T001342,B002,P001,Keeri Samba Rice 5kg,Grains,1495.05,4,5980.2,2024-02-13,18:25:07
T001343,B003,P002,White Bread Loaf,Bakery,240.76,3,722.28,2024-05-03,11:50:18
T001344,B004,P010,Sugar 1kg,Staples,353.41,5,1767.05,2025-04-19,10:23:23
T001345,B005,P011,Dilmah Tea Bags 100ct,Beverages,732.83,4,2931.32,2024-10-31,12:20:02
T001346,B005,P001,Keeri Samba Rice 5kg,Grains,1512.78,3,4538.34,2024-02-15,21:35:39
T001347,B005,P020,Curry Powder 100g,Spices,201.46,4,805.84,2025-05-11,16:14:33
T001348,B005,P015,Thalapath Fish 1kg,Seafood,1876.29,3,5628.87,2024-07-04,13:11:48
T001349,B001,P010,Sugar 1kg,Staples,335.6,4,1342.4,2025-04-06,19:05:10
T001350,B004,P011,Dilmah Tea Bags 100ct,Beverages,689.7,1,689.7,2025-02-09,16:14:38
T001351,B002,P014,Anchor Cheese 200g,Dairy,934.23,3,2802.69,2024-03-12,12:41:46
T001352,B002,P017,Red Onions 500g,Vegetables,150.29,2,300.58,2025-03-19,21:53:09
T001353,B002,P022,Munchee Biscuits 125g,Snacks,119.64,1,119.64,2024-12-22,15:01:01
T001354,B001,P013,Prima Pasta 500g,Pasta & Noodles,401.35,3,1204.05,2024-03-08,10:31:12
T001355,B005,P020,Curry Powder 100g,Spices,193.05,3,579.15,2024-05-21,11:49:02
T001356,B001,P004,Chicken Meat 1kg,Meat,1253.01,2,2506.02,2024-05-26,08:28:43
T001357,B005,P005,Local Apples 1kg,Fruits,621.51,3,1864.53,2025-02-19,20:43:55
T001358,B001,P003,Fresh Milk 1L,Dairy,472.28,3,1416.84,2024-01-03,12:46:00
T001359,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,292.55,2,585.1,2024-04-05,19:29:33
T001360,B001,P025,Sausages 250g,Processed Meat,724.6,2,1449.2,2024-08-29,13:51:04
T001361,B002,P023,Samaposha 200g,Breakfast Cereals,293.28,4,1173.12,2025-04-29,21:02:22
T001362,B002,P014,Anchor Cheese 200g,Dairy,867.34,2,1734.68,2024-12-22,10:54:44
T001363,B001,P014,Anchor Cheese 200g,Dairy,913.79,6,5482.74,2024-07-24,21:59:12
